voter.address,total_proposals,total_votes,for_votes,against_votes,weight,abstain_votes
0xc2ba6173bff74fac57afebf86c3841ca2845046e,2,2,2,0,2e+20,0
0xca483a61bd7af740f1b990dc9cec77e972dfddea,4,4,4,0,2e+20,0
0x2bd865fe55c2e4821276b7481643e66725f8bfd0,2,2,2,0,2e+20,0
0x9b4cfe073a033ec1fa46e4e142411285e873cd99,4,4,3,0,2e+20,1
0x19dc0fa5afd52dabfeed85b9ba8dbac5a25c04c9,2,2,2,0,2e+20,0
0xcbd1cb6377f079fe79d7aa4e6f5f0859735bf281,2,2,2,0,2e+20,0
0x19ca1afc7e385764cf5a38c1e89b91fd6f32b3b2,2,2,2,0,2e+20,0
0x66acb28c236acb4dce2296f2a62ee3d7367a5711,2,2,2,0,2e+20,0
0x0fd955d29d88a2b7258f8b364cdfe36c2996438a,2,2,2,0,2e+20,0
0xca1e86d2db6eca892eab3a4bbff952d09f4a3e47,2,2,2,0,2e+20,0
0x65ddca9b6972c96e6724a01e0f6eb5638151fe86,3,3,2,0,2e+20,1
0xca0659f1cf27a78803a65ce0c178a590fec45b67,2,2,2,0,2e+20,0
0x0fa17d5df4b69a0e32e91b8ce0b9917190a3de86,2,2,2,0,2e+20,0
0x25712a29d4b30623d25d06d6cb27d75300e9fa8e,2,2,2,0,2e+20,0
0x3a2a82231233a02ff75e438411735cbbba9f82d7,2,2,2,0,2e+20,0
0xf82ef19932f5297655ef69774de2a2abadefde9d,4,4,4,0,2e+20,0
0x18eec139eea4285ba6f464f4674d692dde8de6e2,2,2,2,0,2e+20,0
0x2a358d1155612b518081f326a421c814b491d98b,2,2,2,0,2e+20,0
0x5eadedf1d5bf2782e7e08687717e461bb71e0232,2,2,2,0,2e+20,0
0x18761b6ac5dfc2e712ab09d49ac166e725b90a21,2,2,0,2,2e+20,0
0x2b7e6a6c8a8bf7f8bf9556e86051d22c629d0c56,2,2,2,0,2e+20,0
0x9ba8ee90445753cad2f965ca1e9512903e225c8d,2,2,2,0,2e+20,0
0xdba4eb9bb3eade4477531d284d3a0d3ce45f40e2,1,1,1,0,2e+20,0
0x6ca0bd2d1625d6e190ad261561865f774114e220,2,2,2,0,2e+20,0
0xbaef76ee6ded90e4a05319860563dd9b14b8ef87,1,1,1,0,2e+20,0
0x950073ef02acc7b27e6904a4d43e1e5dce1e114c,2,2,2,0,2e+20,0
0xab80e665d84d2f12c5b50773983f36f8f9ce5555,2,2,2,0,2e+20,0
0xe9c701492705a7bafad68e6ca0d7d81e4d8d1e94,4,4,4,0,2e+20,0
0x720b71d7ae5c59275ad9146b84f24128ed089dee,3,3,3,0,2e+20,0
0x5a389f0b57dc90ac86449b171095aefc83d6641f,2,2,2,0,2e+20,0
0x2c68faf21cdf38361ad7946e156e14121ffab09b,2,2,2,0,2e+20,0
0x9b59096011dc5924ea7b369c5ef250f2db442475,2,2,2,0,2e+20,0
0x14c9b6b35a40bc408c1f7d7605ca91b62b6f1d0f,2,2,2,0,2e+20,0
0xfb2a1f3ce0d98e4b492ba85379998cfb3839b724,3,3,3,0,2e+20,0
0x272c993ed7e7deaf18bcde074733214699f9662e,2,2,2,0,2e+20,0
0x125ee2cdaae0ddc3788c811f963ae7a333d6730c,2,2,0,2,2e+20,0
0xd0fb54ce866a50b8de1c81c32c3729a26473b26d,2,2,2,0,2e+20,0
0x9ad4469c149d24a6222651fc6319f7a57f11a874,2,2,2,0,2e+20,0
0x9ace2d83b574b2daa7f8564431fcd47cdde13624,8,8,8,0,2e+20,0
0xa488fc617b0d0c0548e8b5b46f9a6890d4e0b569,2,2,1,1,2e+20,0
0xa48e74854c0f8f9e331e110ad71f574891242d00,2,2,2,0,2e+20,0
0xa504e336f3a66fbe82e08a3ca1803ced38cfbc3d,2,2,2,0,2e+20,0
0x9ba00b714d1075742d1047e363646b612fb41939,2,2,2,0,2e+20,0
0x9ec4c28bd06a938d4777c76006da872a8f50b86b,2,2,1,1,2e+20,0
0xd5051046372ad5e15af9a2dccb05a19e6669061d,2,2,2,0,2e+20,0
0x348441c13aa1b3c851b05b0a3e1fe672fe500087,2,2,2,0,2e+20,0
0x9bdee4eb6d8aefe320311df21d342f268cce2757,8,8,7,0,2e+20,1
0xb26bd81a1bba206e437dcb69bad4b78c753e9a38,2,2,2,0,2e+20,0
0xa9b3dc2808e25e49c627bc11bd5d4e883df118d1,8,8,7,0,2e+20,1
0x894c886de83ff96c19d58828f125ff31c8340fd6,4,4,4,0,2e+20,0
0xf39e2768564ee3c897accdb5796e8db4c9108173,3,3,3,0,2e+20,0
0x9d0a5631e17e386215b823b147719e4c70350dac,1,1,1,0,2e+20,0
0x2709026206987d29381ae9a825bfa87b43baf325,2,2,2,0,2e+20,0
0xc8bbf0d5499a9a4d00aea15d616d6433c7f60f7f,2,2,2,0,2e+20,0
0xf2e652a2e15ff6f0dfd6ab98d2121098f9198fd3,3,3,2,1,2e+20,0
0x5692f3d745db72280189c15731e12bb47133ba34,2,2,2,0,2e+20,0
0xc908f0ac008dd9e28d49050eda804b7d28ecae83,2,2,2,0,2e+20,0
0x2cfd2c7af32a0ceb37ad39ea93110c5003b93e0d,2,2,1,1,2e+20,0
0x37596adbc13b3f1d414a13a0e357a934abf2f93b,2,2,2,0,2e+20,0
0xa7402ac4b54ead599e810d2ea043259774142dbe,2,2,2,0,2e+20,0
0xa78c0c839ecd0d34263dd87035d6b74762feffd3,2,2,2,0,2e+20,0
0x17196b4d4b38335018fbacc031ad198bc92c5bee,2,2,2,0,2e+20,0
0x96572b87d5774b4d18b238c0c76f82a0f462d0a3,2,2,2,0,2e+20,0
0x5878920ff0c162182ad3cfdab0293b162ea84ad9,2,2,1,1,2e+20,0
0xa945761743fb3ee50f7366cdfbd0b9f91d84b8aa,2,2,2,0,2e+20,0
0x96cf6447f3bae16f1ab482c756c5444a4b2e51a3,2,2,2,0,2e+20,0
0xce9ee78635234c30250451d38962a64a19f43e81,2,2,2,0,2e+20,0
0x209a2648c1239fadbde1039e33007913cff92f86,8,8,7,0,2e+20,1
0xce720afc546dbeff31f01a657101a213a25a739d,2,2,2,0,2e+20,0
0xa5339c4aa1795b9d2e24efee6c1cf8147ba1c51a,2,2,0,1,2e+20,1
0xd2764a013a57d47a2b884e3589c9b5c5e876de2b,3,3,3,0,2e+20,0
0x2e7d9e2ffa5a169f9c9ae4d7cfe60646bcd342e1,2,2,2,0,2e+20,0
0x2e31c35f277efb6e850d5883227feb0a166e4b25,2,2,2,0,2e+20,0
0xa65b769326a40277880377363677326103d2e7a2,2,2,2,0,2e+20,0
0x16f15bdc288fe99fa0cc332adbcd4537728dc1c8,2,2,2,0,2e+20,0
0xd20aa6f48b48d8840cd6d5debda58c1df3e88575,3,3,3,0,2e+20,0
0xcda1d5bfe1c96aff348aa0eb1d06460098deb7ff,2,2,2,0,2e+20,0
0xa667f75b08005c33e2f2823e331ae35f09168d30,2,2,2,0,2e+20,0
0xda876efd42c60b09bd0068ecd6ef91797406c2f9,2,2,2,0,2e+20,0
0x941ea49cded0bec00a6abf7107e94e0fbb7d54e9,2,2,2,0,2e+20,0
0xc9ca0fb795080c591cbc45959ab868eaab1c9add,4,4,3,0,2e+20,1
0x2a90a1282e8e5b642028f4427772b682a3a86ec2,3,3,2,1,2e+20,0
0x752c00e184fc146c6c02ed72db8d5f7e44dd9cf9,2,2,2,0,2e+20,0
0xc5a9a7051fcfac7abe04030282b192af6b2ea4a0,4,4,4,0,2e+20,0
0xefdecd7b55aec77a59c42a0895bd2bc80bdb06b8,2,2,2,0,2e+20,0
0x807fb61fa0161ba233fba8df57d9a1d6555aa0c9,4,4,4,0,2e+20,0
0x1cdce4de1f09876a09ce83540885c24414d6ea46,2,2,2,0,2e+20,0
0x77a2ed0319a2291853e3dbeb24e9e96550ee9271,2,2,2,0,2e+20,0
0x37684c894a10f3c96def7d145c1ebaeabc017fe3,3,3,3,0,2e+20,0
0x45fafbf02fe433914ae2ff671bb3ed2346963e07,10,10,10,0,2e+20,0
0x917bc018990807f5c295b01dee757300403b8ad6,4,4,3,0,2e+20,1
0x701ba369721ed1467b19a43ba6140c7400d03006,2,2,2,0,2e+20,0
0x040d5a87ec7e675201e38846966d0afe3b1e07f9,4,4,3,0,2e+20,1
0x3be7ade8858197d3ffa537bb00217142eb998fb2,1,1,1,0,2e+20,0
0x7156e937e36b21a6e951820c166f6897e5b679d4,2,2,2,0,2e+20,0
0x742e56dd64ebed07adea24c2ff8c3c0f84b64a7f,2,2,2,0,2e+20,0
0x71dd48e9411db12c93d55c83c8f4ab227c0eb700,2,2,2,0,2e+20,0
0xc0fde948d620c1bd73b4d087b856ebd3ac2e5a6e,4,4,4,0,2e+20,0
0x970398df97ba502c88fb1328ff63782a2b516801,8,8,8,0,2e+20,0
0x51e14020a477a1f492440f855b137d5a70913d7c,2,2,2,0,2e+20,0
0xcd5561b1be55c1fa4bba4749919a03219497b6ef,2,2,2,0,2e+20,0
0xb2646be2cc0c612731613fed3f1283844e121bf1,4,4,4,0,2e+20,0
0xe927ffb61efb366adcaf074ff4f66514240f4730,2,2,2,0,2e+20,0
0x4a267c6af172937b7ac6aabb2917443f3ad990a0,2,2,1,1,2e+20,0
0x1a6e8ceb867d3e55e13eea5718c08594b4202e23,3,3,3,0,2e+20,0
0x0902baec76142e2fb7f88607a21e46ba1d80b367,4,4,4,0,2e+20,0
0x52fc25ad3cbecb3277c8e09c4162313cb6e29b28,3,3,2,1,2e+20,0
0xe908ddb9d9be7ab202584d46681b70d6c928cfa1,2,2,2,0,2e+20,0
0xeaf1c8aff0ca87a6ecef660ee7269b631312be30,2,2,2,0,2e+20,0
0xad70f1ba63aa95d6ef6858dfb3090ae6effa0f38,4,4,4,0,2e+20,0
0xe909cde8544e9206fad2e3b469330c0e77b43411,2,2,2,0,2e+20,0
0x075b8554c9f3acf22079a0c56f836259a0161285,2,2,0,2,2e+20,0
0x45ff666d450ea31499e789c71c96ff34500283a6,2,2,2,0,2e+20,0
0x81232b9258dcebda202be43dca007bd28fe044b6,2,2,2,0,2e+20,0
0x45fb60452de8cdf5f6f002091cf258618b2dead8,2,2,2,0,2e+20,0
0x8e54b310393ebf58dcd8d36e6596a66f1909eb49,2,2,2,0,2e+20,0
0xf0974e846bd6c20bed63c789c276e6921f34359a,4,4,3,0,2e+20,1
0x3bb5dcd6e59141b71bbc9ab8c68a2fcafc479d70,3,3,2,1,2e+20,0
0xd7f0efc1736ac7e32db2f9f48692308c62c9b020,4,4,3,0,2e+20,1
0x4e0382103d6d5868982f878c2bf274a6617665c6,2,2,2,0,2e+20,0
0x7afefe5ac3ce059b038006c27db024e302e0a540,2,2,2,0,2e+20,0
0x4914bbb6f3e2e18d492d8b9d7a6e5fd51a90d8d4,2,2,1,1,2e+20,0
0xe130eeb47a6040003e2cb0f5132a08a9397cd2b8,5,5,5,0,2e+20,0
0x4b84c7ddc8c295fb3d2bfde393b17d1c2e2bd17d,2,2,2,0,2e+20,0
0x4da5b300138faa6ecfc1ef889c322f97a7354d00,1,1,1,0,2e+20,0
0x0595bc550b497fbecdf7db19f2e7d66643c0569c,2,2,2,0,2e+20,0
0x5d1e6ffe607bf33fa936b792fc10d8bc3cdab8e9,2,2,2,0,2e+20,0
0x655e4e451ba420808e1eb15cd81d6b4cd21e1ada,2,2,2,0,2e+20,0
0x5e0c40c434dd32a501b42ada0b8da34e8b194a5f,2,2,2,0,2e+20,0
0xfc95e0421b265eaa9f44b89c4e929e746b282117,2,2,2,0,2e+20,0
0x91e4ba6442d95cb848fc8548dd14e067a1ba1fef,4,4,4,0,2e+20,0
0x5d7f2b2dadedd238fe98c65b67aaf2602e5e54d7,2,2,2,0,2e+20,0
0x2fe7932f0b0781033bfa3f068ed4d8d76afd6f04,4,4,3,0,2e+20,1
0xbed85da8585ed46089b1b49faa25668672d0c7d5,2,2,2,0,2e+20,0
0xfc37f2a1018f378bf2a76079804950ccd80844be,2,2,2,0,2e+20,0
0x3006002951d362e408f0283e4f63de4302afd301,1,1,1,0,2e+20,0
0x2a339c3de66ee1f05310af7b5eb7a1d5e165288a,1,1,1,0,2e+20,0
0x1f5184d0bfe26e03e068bb588d5b7ea6edfe0a99,2,2,2,0,2e+20,0
0xfee745ce5ca50ee9d3fdce4262cfb097a1b2274b,2,2,2,0,2e+20,0
0xffc53d5e46c14b7cf36544dda114ab812dbda6ca,2,2,2,0,2e+20,0
0xc03e096e9d0b85b7904445fcb83789cb5c668d30,2,2,2,0,2e+20,0
0x455df653ac689ec3b32491a5a60a2d14c5f9099d,4,4,3,0,2e+20,1
0x44a965a1be71fde96075a20672819f7c6e34d85a,1,1,1,0,2e+20,0
0x4121b940b6b6a23624f61d87ff74b95d1d213ad4,4,4,3,0,2e+20,1
0xbfddd457baa7c0f2c6c3132aba5610117e8b62bc,2,2,2,0,2e+20,0
0x6482100113d0b3058bca4252c81eabd76ea2acff,2,2,2,0,2e+20,0
0x25873ca139ca6ef2ee677c312b69d44e42a0d910,3,3,3,0,2e+20,0
0x60c03370209622d1ec97dd2791823dc8faec628a,2,2,2,0,2e+20,0
0xfde956b9378c94f1ce8dbd6db7050f7fdae1d242,4,4,4,0,2e+20,0
0xfb5bab4322e75081dd4b7fb9d290cfdc57ad7a85,2,2,2,0,2e+20,0
0xf1c04738561995fde3a6a2353f02deddf875d0ea,1,1,1,0,2e+20,0
0x089b9081c78bd308120718c154d551c67a7fa8ea,3,3,3,0,2e+20,0
0xf7f15a8788570fec326a8ef7c3bf5cd59c3cd581,2,2,2,0,2e+20,0
0x6bb27fa2a8de70854c07d49bb86a7e4a90d7d3cb,2,2,2,0,2e+20,0
0x59f0c6a65a06e58d922bff1e61337e55d6f656b3,2,2,2,0,2e+20,0
0xf82fe7a94704598559828bfaa76393d47a81bf73,2,2,2,0,2e+20,0
0x136d26eab4f9529f0769fba674c4c496e39a269a,4,4,3,0,2e+20,1
0xf666b915c7073dd6642f3a3b8f77b029ceee19ee,2,2,2,0,2e+20,0
0x8d5ee167d913a79c1afd062e51146370238c6c26,4,4,3,0,2e+20,1
0x1acd4ce843f2955a87047a4201f473485a8c51fb,4,4,3,0,2e+20,1
0x76935956fa1c04ce2a46b8ad315a6f45ae7854fe,4,4,3,0,2e+20,1
0xf9ee4de8e857c1301f1ab6506000b834a43698d6,2,2,2,0,2e+20,0
0x2704b75cf050a5d556ebc541f1417db12a035212,4,4,3,0,2e+20,1
0x68f9dc6f521c0799b67ef2028d02b15792eef5b4,2,2,2,0,2e+20,0
0x06a97245c483ced3933c22493635ee991e9cbb48,3,3,2,0,2e+20,1
0x1f0d15602014f5c551f398821a0bda50696b9189,4,4,4,0,2e+20,0
0x5ba04294d5db877c31dfedc2db96675dbfff5769,2,2,2,0,2e+20,0
0x873c84bf631b9a22a56d6a5f23074e582fe19590,4,4,4,0,2e+20,0
0xf93398d57c34aea3238e9e893122d021f49682af,2,2,2,0,2e+20,0
0x6a400b7b0fb8b834cb3af357d9e76f51380448d7,2,2,1,1,2e+20,0
0xf8c7e41a376a228bb768d82ad977a3e2d90cc27c,2,2,2,0,2e+20,0
0x5b8940c9950e35b82237f3bad0e8a8c75056eb5d,2,2,2,0,2e+20,0
0xd930ab7aaef5bc19537b6b0f9f7de350d85ab93d,4,4,4,0,2e+20,0
0xd38d18e7fe700b28f881946746798fc6f510ba02,4,4,4,0,2e+20,0
0x813e08ae6df34d19c69a1c52dcbaa5730e973e9e,1,1,1,0,2e+20,0
0x87071599a1733b1e77b33cdbc7d22de0488a8461,4,4,2,1,2e+20,1
0xbbae0b6b198523457d371a0aab147688f53dbc91,4,4,4,0,2e+20,0
0x74d78d05627d178dd32cbc652fb1e45838e2ea0a,4,4,4,0,2e+20,0
0x21fa2cf8e56b9938402a7e08703bfbe4be0943fb,1,1,1,0,2e+20,0
0x3c7cbfd9d392a0accee83e1c7ea1bbd98da421cf,2,2,2,0,2e+20,0
0x423c3fe380104cfcbf755cc22c14687772d497f9,2,2,2,0,2e+20,0
0x7b74cfe0cdfffed92ae59507d27f700542e2fabf,3,3,2,0,2e+20,1
0x0b8e7d47c2a7cfa4d92285add84075389f213c12,2,2,2,0,2e+20,0
0x8f42b4055979fa2298449d49730a210dbec70dc9,2,2,2,0,2e+20,0
0x60fd08ffac8d18a602bcd4b479e137e802053a18,3,3,3,0,2e+20,0
0xb615bfedcea58d5f28d61f4fde413fd010c9dd9f,2,2,2,0,2e+20,0
0x29e3ff55c0142a78633313a73ab6ebd3cf209ee1,2,2,2,0,2e+20,0
0xe01bfdfb8dcb419f980d1590d9cc2196c0c9dd72,2,2,2,0,2e+20,0
0x8c0b2ff66ffc5d76d063c02e77282d7facbd3a54,2,2,2,0,2e+20,0
0x7cc711f4016f6cbd2a524be76f9a5ba466d56063,4,4,4,0,2e+20,0
0x3e4b5acab9370d54938e6f3d0458812d629cc813,2,2,2,0,2e+20,0
0x3e464918a8ae5cfb5baf9694673b43d68232eda7,2,2,2,0,2e+20,0
0x7518404d73ca350f127b847533e08b33073c9366,4,4,4,0,2e+20,0
0xc942af184fc61b86d1ca7d9d80e871b6dcd384ca,1,1,1,0,2e+20,0
0xdf361cfa24df8b0f8e0548187ac3fe1a820f4dc8,2,2,2,0,2e+20,0
0x9b04d8ccfdf8e28a6323b382534c812f9e9a5a42,3,3,2,1,2e+20,0
0x26b351e6b422867dd047b073c7561fb1af159ddf,3,3,3,0,2e+20,0
0x8a5b6866c4e12cad6480b245df0d8262126afd16,2,2,2,0,2e+20,0
0x531abf647e989dc58132bc615c371a6dfdd82f22,8,8,7,0,2e+20,1
0x0e9f9f91f2d516ef54a5a78ce5ad0e2b3f0fa4a6,2,2,2,0,2e+20,0
0xb49185db94b90831813825e468a1a204a5ba4bd1,2,2,2,0,2e+20,0
0xe0cdae26f61dffc7d6c387beb55e05eaf545a0c0,2,2,2,0,2e+20,0
0x8b79383c09d65b3572dee70b0765384ac585a2c2,2,2,2,0,2e+20,0
0xdb125eb017711443213fccc7a7bf427387e4f244,2,2,2,0,2e+20,0
0xb3dc51d558ad08c6cc885ea4f9b6f8394f7df319,2,2,2,0,2e+20,0
0x77d0760106719faf02add79f9d2e2492eb60965a,4,4,4,0,2e+20,0
0x43f70b6c010b9a469a05195853602579f2436b8f,2,2,2,0,2e+20,0
0x92328b9e2967b0d7102ae487d6443c91ce284cb3,2,2,0,1,2e+20,1
0x2176c075080606c1ff6e82682907ff59b9e046db,2,2,2,0,2e+20,0
0x5c580d6ad4dfc141b95539b3460b9d27f4ccc761,4,4,4,0,2e+20,0
0x7eba1b6a880411fc785b7f4efbde7a7221c7366f,1,1,1,0,2e+20,0
0x6a7a9c7cd334f04480181720dadfc9c68a7b3e10,3,3,2,1,2e+20,0
0xc5dab68628283bc81f5b2e5f1992041766fc3068,2,2,2,0,2e+20,0
0x5bf0e4cdcdc0332522895c788a19f4b3eac06e96,2,2,2,0,2e+20,0
0x43db5316fae03dd0b2798bfe5a34ef419ca540ac,2,2,2,0,2e+20,0
0x09f4ce3ff4e53c44c6f84df261215334a9edfd03,2,2,2,0,2e+20,0
0x2cd1f1c07229189d76b3fe28d2d15eed787b6ca2,2,2,2,0,2e+20,0
0x6015a3f4570d6abdbf4ea7744d475bf3f1e33786,8,8,7,0,2e+20,1
0x3bbd1bcb25dd27bfcedbde6c173c2ca35be62150,2,2,2,0,2e+20,0
0x45184eb6c14cde3ad6f465efce16a68e8c7131e8,2,2,2,0,2e+20,0
0x0930c47b3c199f4c5fe3a684bf2452193bad9169,2,2,2,0,2e+20,0
0xcdebe33aa5e1b275b821166cd4b192e60904cab2,2,2,2,0,1.9999991022828988e+20,0
0x90fb20d7c8483fd88ddbce2082fd62841589fc01,2,2,1,1,1.9999112815833245e+20,0
0x5dbdd57c56057c6051ce1974bb94301a3e60c68a,16,16,16,0,1.9998678759743527e+20,0
0x814be07c8c73e8f16f0cfb2bbe5c42471ac9665f,2,2,1,0,1.99981e+20,1
0x8ad1709a47fc7c5a86e10227fc729cdda3177fce,16,16,16,0,1.9995386616981347e+20,0
0x992c5ac5b1851c6f16ccdef34f5dbd25ce55af15,4,4,4,0,1.999408939417655e+20,0
0x3411cb2b60694d43f8f242fd8b48e28f2b4cafe9,2,2,2,0,1.999271078522988e+20,0
0xc6445f20708034ce6686d835b4948c7a758dcd7d,4,4,4,0,1.99924e+20,0
0xa65046ef46c65125398d90c5ab8bbc8c94762f81,2,2,2,0,1.9988502985230395e+20,0
0xa425fe8b53b1386ed496dd3ee143f2d8c3a624d3,3,3,1,2,1.99852686698798e+20,0
0x66243058c23cc43e8c7708ca8bb0f084de4b32cb,2,2,2,0,1.9976e+20,0
0x72780eb7176b09a3566093f61bac203dcbb2405c,8,8,8,0,1.996000000986573e+20,0
0x8f1f40635e6a59216a16f1f8bfc07a09cab497b3,2,2,2,0,1.9957444060009542e+20,0
0xa236b42362f3fab43e1b7acf5fa1976357b5a21c,5,5,4,0,1.994329425573812e+20,1
0x9a1b360ddb1dc65b9cb790138953ca0d26d9d24b,16,16,15,1,1.994290117133833e+20,0
0x4b5f5002d630dac802592143eda4ad72181855a0,2,2,2,0,1.994e+20,0
0x664004d86254196786f356e600599850ed08269e,2,2,2,0,1.994e+20,0
0x9346e89b712e4d973d36d8baeac676901d45e93c,2,2,2,0,1.994e+20,0
0x4a08db6c03449200a1d5136d84f372e1c6c849ed,2,2,2,0,1.993762e+20,0
0xf1c9775a71d3ad07475c4ccc4d877c6aa47f0f18,5,5,5,0,1.991741559553328e+20,0
0xeac7d4beb4ef82ef5525a674602b056c941f5a7e,1,1,1,0,1.99e+20,0
0xe8ae74ba07e324461c8dfb76aa5267be2a9a9be9,2,2,2,0,1.99e+20,0
0x2e430287dba64d4ec364c031fe228b34804ca2b9,8,8,8,0,1.987977147991166e+20,0
0x03dec7ca3ba4fa770699c2dba9d2764046e6e568,3,3,2,0,1.9867194822025845e+20,1
0x3d957fceb9fd3b897b03b756a7bcac0d44836f4c,3,3,3,0,1.9840682412e+20,0
0x8c8f3ec2c14f043f6652e83e7e077ac78fa4f82b,5,5,5,0,1.98e+20,0
0x4f471d378b84422a971846e85be3792b7f0f63ea,2,2,2,0,1.98e+20,0
0xb5611a2ffc654d3f3410341a325dd126e7f803b7,5,5,4,1,1.9714342891340176e+20,0
0xff33b289ccfd59e70ae75ae4c5d496481f5715f2,5,5,4,0,1.9704986105850475e+20,1
0x99c4a4000a2ca3d85c93bd18ef6b4500e6840cb7,4,4,3,1,1.9673284025327305e+20,0
0xf851ce56caec96c0dff74173afc15966a0070b8c,3,3,3,0,1.9637573493790697e+20,0
0xf3da585a64259b165e613e65b88689223e4418c5,7,7,7,0,1.962e+20,0
0x7e886b33ec9440333306021ce09011e09b3fa32a,2,2,2,0,1.9618087348506103e+20,0
0xc1ff3e6e2f1c5c0666dd171d72bda9d26b1d1f30,3,3,3,0,1.9600731214498093e+20,0
0x1f89bbaf7c1d76d98e960398d0df6b9f0057115d,1,1,0,0,1.96e+20,1
0xce4e346d7e0b0c93a832ddab0d6b9753aae75219,11,11,11,0,1.9599190786405764e+20,0
0xd8b44ef454338fdd39ff7a305ec68be5f70c87a3,2,2,2,0,1.9598e+20,0
0x4e935b522d7a4674a91945db6898cd5c313fa72a,2,2,2,0,1.9580000000000003e+20,0
0xd7c1517f5c01fa625f70f0a51ece8a47d65921d9,9,9,9,0,1.957099737010032e+20,0
0xd81141e6ed0684fe8a73003556e53d59377e2468,4,4,3,0,1.950158823638451e+20,1
0x8b458561ecaf5197000b4dffc5757800934f71ef,3,3,3,0,1.950013140216178e+20,0
0xb4b799a7f05a20df8ef91ca5a634534fe516f4a5,3,3,3,0,1.95e+20,0
0xb6efc035bf3d88b229108fca9e7e0e12267b40c0,3,3,3,0,1.95e+20,0
0x09eeb98a195a1137d8979486ae4628a5bda46622,15,15,15,0,1.949736064727424e+20,0
0xef5323409964067fec899091685b48458f361d84,2,2,2,0,1.946009116148212e+20,0
0x5b3f9c87ae90af0c3e6f4dc67ebeb2d617d52141,7,7,7,0,1.942e+20,0
0x1e9a80128c041a7bed7e24fd970b411614ee7a98,15,15,14,1,1.9390874810580487e+20,0
0x5b6a4084d53dbf719f3fb31dac844e6a1b1169dd,2,2,2,0,1.938482956361906e+20,0
0x9f4baa8e564f69ae0f4ac2cf7136b787e73f49f2,14,14,14,0,1.9357501633897343e+20,0
0x70d1c09c98b297492eb2480f73e5bd63769f1b38,6,6,2,4,1.930283192567413e+20,0
0x9b52306a17b2baeb74b0f64a2011682021ea2222,6,6,4,2,1.92975e+20,0
0x4d9883713112750a76a680d6bb019c0fd298168f,2,2,2,0,1.9297369041792323e+20,0
0x084bad79444a43af08c5d8f2bb3b428b689ab746,12,12,12,0,1.92760914441268e+20,0
0xea8e59267b3796238ba840764048cff1dedf6b21,4,4,4,0,1.925530966865936e+20,0
0xb8fd5ae6906fa1991e86ea4f058842217490869a,2,2,2,0,1.925282148742129e+20,0
0x2a40aaf3e076187b67ccce82e20da5ce27caa2a7,5,5,5,0,1.922502039608121e+20,0
0x8c5e941703f3270ab9a9d5a44ba6822ceb63def6,3,3,3,0,1.921444958506732e+20,0
0x9d24f11053afeccdef6094e84a6b2580ac80ec68,4,4,4,0,1.92e+20,0
0x5c341e631a919ddb1d2dbaa62a14ebc314155f6b,16,16,16,0,1.919751591175509e+20,0
0x180d4a7c54badb851aac45cdd612a13e666a9ff6,6,6,6,0,1.9183803837274223e+20,0
0x1996407c670f1d616322dce3a8bbbe126b809e7b,4,4,4,0,1.916449016844601e+20,0
0x1bcb84589146abce0b47c4e2e2c6c86bb9762712,2,2,2,0,1.9161629562436927e+20,0
0x46d89aadf61f5721af64fe2d65304284185011ab,15,15,14,1,1.914559693283408e+20,0
0xe5dead347b0991304c26e597c4b33337d47e6e71,6,6,5,1,1.909739654482445e+20,0
0x03098bfd3861d998f14c62659b9bb2e4ecd89ce6,2,2,2,0,1.907711991700217e+20,0
0x7dda7347a0f8b6d6ff010afce2d277826d175629,6,6,1,5,1.907173375490925e+20,0
0x8ad08f464ab79a6a968856bac4c7083c1bfe9e18,6,6,4,2,1.9035e+20,0
0x251eb99f47402f1178b8294aecc91a02fa1fd13c,6,6,5,1,1.901859061154985e+20,0
0x33a3ffd50c5805ef071380bdebe76aea8dfe248c,2,2,2,0,1.9e+20,0
0xc1fc8c404f73432078614256a9cf5829792cc017,1,1,1,0,1.9e+20,0
0x6def7dc12c603e55c6c6c46d90395bbcd2b494df,2,2,2,0,1.9e+20,0
0x2f77f830fca60c30f08129c29f7e48ffd5eab92e,2,2,2,0,1.9e+20,0
0x139921132988c06ef6153721df02470cda260ae8,17,17,17,0,1.89907e+20,0
0xc541f8394b5a397bc661932f3855231162ea0eb6,3,3,3,0,1.89e+20,0
0xba7c2227fc0ae5074b2a35214343138aac76e57f,3,3,3,0,1.89e+20,0
0xc2e1c2b5ca68677a9b147ec86636e9e23e94345f,7,7,5,0,1.89e+20,2
0xbd7bb5b4e49cd76dcb8447d6c43dce070a87a8c2,6,6,4,2,1.88875e+20,0
0xd485829b61bb27c8e6517a610401d429ac084d41,6,6,5,1,1.888605727712684e+20,0
0x93a6aa09cf0dbc23f0ae720ae1670cf8877d8e5c,16,16,16,0,1.887752284713799e+20,0
0x3ca24e5b7e30ad2b3fb87d45965b332bafd413a0,8,8,7,1,1.8810227427882425e+20,0
0x49c643cacdc9c0163c69b52b583efa2f2a22bf30,3,3,3,0,1.8774e+20,0
0x39784b63edff3ab282e06a9043edbe7b35eea3a0,3,3,2,0,1.874941700902982e+20,1
0x126fed7d1e9d3146451cf01531831fdcf4f1cada,1,1,1,0,1.8715279417128288e+20,0
0x64b692bbe2e472b78d1561fa2b22c46636822d14,3,3,3,0,1.870023794890488e+20,0
